1.5103E-07	33245
5.6366E-07	22102
8.7104E-07	16498
1.2982E-06	13608
1.6164E-06	12730
2.0586E-06	11122
2.3881E-06	10118
2.8458E-06	9210
3.1869E-06	8679
3.6608E-06	8108
4.0138E-06	7756
4.5045E-06	7316
4.8699E-06	7023
5.3779E-06	6698
5.7562E-06	6493
0.000006282	6233
6.6737E-06	6059
0.000007218	5839
7.6235E-06	5687
0.000008187	5499
8.6068E-06	5375
9.1902E-06	5218
9.6247E-06	5109
0.000010229	4964
0.000010679	4863
0.000011304	4732
0.000011769	4640
0.000012417	4520
0.000012899	4437
0.000013569	4329
0.000014068	4256
0.000014762	4160
0.000015278	4091
0.000015996	3998
0.000016531	3930
0.000017275	3843
0.000017828	3780
0.000018598	3698
0.000019171	3642
0.000019968	3563
0.000020561	3504
0.000021386	3429
0.000022	3391
0.000022854	3329
0.00002349	3275
0.000024374	3211
0.000025032	3161
0.000025947	3101
0.000026629	3055
0.000027576	2994
0.000028282	2965
0.000029263	2916
0.000029993	2873
0.000031008	2825
0.000031764	2787
0.000032815	2741
0.000033598	2718
0.000034686	2674
0.000035497	2634
0.000036623	2591
0.000037462	2558
0.000038628	2519
0.000039496	2492
0.000040704	2453
0.000041603	2421
0.000042852	2383
0.000043783	2358
0.000045077	2322
0.00004604	2297
0.00004738	2264
0.000048377	2235
0.000049763	2198
0.000050796	2177
0.000052231	2147
0.000053301	2120
0.000054786	2089
0.000055893	2065
0.000057431	2038
0.000058577	2016
0.000060169	1985
0.000061355	1966
0.000063004	1941
0.000064232	1919
0.000065938	1891
0.00006721	1869
0.000068976	1844
0.000070292	1827
0.000072121	1805
0.000073483	1786
0.000075377	1762
0.000076787	1745
0.000078747	1719
0.000080207	1701
0.000082236	1680
0.000083748	1664
0.000085848	1643
0.000087413	1629
0.000089587	1605
0.000091207	1586
0.000093458	1565
0.000095135	1552
0.000097466	1533
0.000099202	1518
0.00010161	1498
0.00010341	1482
0.00010591	1464
0.00010777	1450
0.00011036	1431
0.00011228	1417
0.00011496	1399
0.00011695	1386
0.00011972	1370
0.00012179	1357
0.00012466	1339
0.00012679	1327
0.00012976	1311
0.00013197	1298
0.00013505	1282
0.00013734	1271
0.00014052	1255
0.00014289	1244
0.00014619	1228
0.00014864	1218
0.00015205	1203
0.00015459	1192
0.00015812	1177
0.00016075	1166
0.00016441	1153
0.00016713	1143
0.00017092	1130
0.00017373	1120
0.00017765	1107
0.00018057	1097
0.00018463	1084
0.00018765	1074
0.00019185	1061
0.00019497	1052
0.00019932	1039
0.00020256	1030
0.00020706	1018
0.00021041	1008
0.00021507	995.4
0.00021854	987
0.00022336	975.7
0.00022695	967.3
0.00023194	956.4
0.00023566	948.2
0.00024083	937.5
0.00024468	929.9
0.00025003	919.7
0.00025401	911.9
0.00025955	901.7
0.00026368	894.1
0.00026941	884.3
0.00027368	876.9
0.00027962	867.4
0.00028404	860.3
0.00029018	851
0.00029476	844.1
0.00030112	835
0.00030586	828.2
0.00031245	819.3
0.00031735	812.8
0.00032417	804.2
0.00032925	797.4
0.0003363	789.3
0.00034156	782.6
0.00034887	774.4
0.00035431	768.3
0.00036187	760.2
0.00036751	754.3
0.00037534	746.5
0.00038117	740.8
0.00038928	733.4
0.00039531	727.8
0.0004037	720.5
0.00040996	715.1
0.00041864	708.2
0.00042511	703
0.00043411	696.2
0.00044081	691.2
0.00045012	684.7
0.00045705	679.8
0.00046669	673.5
0.00047387	668.9
0.00048385	662.8
0.00049128	658.2
0.00050161	652.2
0.0005093	647.8
0.00051999	642.1
0.00052796	637.8
0.00053903	632.2
0.00054728	628.1
0.00055874	622.7
0.00056727	618.7
0.00057914	613.4
0.00058797	609.4
0.00060025	604.3
0.0006094	600.5
0.00062212	595.5
0.00063159	591.8
0.00064475	587
0.00065455	583.4
0.00066818	578.7
0.00067833	575.2
0.00069244	570.7
0.00070294	567.4
0.00071755	562.9
0.00072842	559.7
0.00074354	555.4
0.0007548	552.3
0.00077045	548.2
0.00078211	545.2
0.00079831	541.2
0.00081038	538.2
0.00082715	534.3
0.00083965	531.5
0.00085701	527.8
0.00086994	525
0.00088792	521.4
0.00090131	518.7
0.00091991	515.2
0.00093378	512.6
0.00095304	509.2
0.00096739	506.7
0.00098733	503.3
0.0010022	500.9
0.0010228	497.7
0.0010382	495.3
0.0010596	492.1
0.0010755	489.8
0.0010976	486.7
0.0011141	484.5
0.001137	481.4
0.0011541	479.2
0.0011778	476.3
0.0011955	474.1
0.00122	471.2
0.0012383	469.1
0.0012637	466.3
0.0012826	464.2
0.0013089	461.4
0.0013285	459.4
0.0013558	456.6
0.0013761	454.6
0.0014042	451.9
0.0014252	450
0.0014544	447.3
0.0014762	445.4
0.0015064	442.8
0.0015289	440.8
0.0015602	438.2
0.0015835	436.3
0.0016159	433.8
0.00164	431.9
0.0016735	429.3
0.0016985	427.5
0.0017332	424.9
0.001759	423
0.001795	420.5
0.0018217	418.6
0.0018589	416.1
0.0018866	414.2
0.0019251	411.6
0.0019538	409.7
0.0019937	407.2
0.0020234	405.3
0.0020646	402.7
0.0020954	400.8
0.0021381	398.1
0.0021699	396.2
0.0022141	393.5
0.0022471	391.6
0.0022928	388.9
0.0023269	386.9
0.0023743	384.2
0.0024096	382.2
0.0024587	379.4
0.0024952	377.4
0.002546	374.5
0.0025839	372.5
0.0026364	369.6
0.0026756	367.5
0.0027301	364.6
0.0027706	362.5
0.0028269	359.6
0.0028689	357.4
0.0029273	354.4
0.0029707	352.3
0.0030311	349.3
0.0030761	347.1
0.0031386	344
0.0031852	341.8
0.0032499	338.7
0.0032981	336.5
0.0033651	333.4
0.003415	331.1
0.0034844	328
0.0035361	325.8
0.0036079	322.6
0.0036614	320.4
0.0037357	317.2
0.0037911	314.9
0.003868	311.8
0.0039254	309.5
0.004005	306.4
0.0040644	304.1
0.0041468	301
0.0042083	298.7
0.0042937	295.6
0.0043573	293.4
0.0044456	290.3
0.0045115	288
0.004603	285
0.0046712	282.7
0.0047659	279.7
0.0048364	277.5
0.0049345	274.5
0.0050076	272.3
0.0051091	269.3
0.0051847	267.1
0.0052898	264.2
0.0053681	262.1
0.0054769	259.2
0.0055579	257.1
0.0056705	254.2
0.0057544	252.1
0.005871	249.3
0.0059579	247.3
0.0060786	244.5
0.0061685	242.5
0.0062935	239.8
0.0063866	237.9
0.0065159	235.2
0.0066123	233.3
0.0067462	230.7
0.006846	228.8
0.0069846	226.2
0.0070879	224.3
0.0072314	221.8
0.0073383	220
0.0074869	217.6
0.0075976	215.8
0.0077514	213.4
0.007866	211.6
0.0080252	209.3
0.0081438	207.6
0.0083086	205.3
0.0084314	203.6
0.0086021	201.4
0.0087292	199.8
0.0089059	197.6
0.0090375	196
0.0092203	193.8
0.0093566	192.3
0.0095459	190.1
0.0096869	188.6
0.0098829	186.6
0.010029	185.1
0.010232	183.1
0.010383	181.6
0.010593	179.7
0.01075	178.2
0.010967	176.3
0.011129	174.9
0.011354	173
0.011522	171.7
0.011755	169.8
0.011928	168.5
0.01217	166.7
0.012349	165.4
0.012599	163.7
0.012785	162.4
0.013044	160.7
0.013236	159.4
0.013504	157.7
0.013703	156.5
0.013981	154.9
0.014187	153.7
0.014474	152.1
0.014687	150.9
0.014984	149.3
0.015206	148.2
0.015513	146.6
0.015742	145.5
0.01606	144
0.016297	142.9
0.016627	141.4
0.016872	140.3
0.017213	138.9
0.017467	137.8
0.017821	136.4
0.018084	135.4
0.018449	134
0.018721	132.9
0.0191	131.6
0.019382	130.6
0.019773	129.2
0.020065	128.3
0.020471	126.9
0.020773	126
0.021193	124.7
0.021506	123.8
0.02194	122.5
0.022264	121.6
0.022714	120.3
0.023049	119.4
0.023515	118.2
0.023862	117.3
0.024344	116.1
0.024703	115.3
0.025202	114.1
0.025574	113.3
0.026091	112.1
0.026476	111.3
0.027011	110.1
0.02741	109.3
0.027963	108.2
0.028376	107.4
0.028949	106.3
0.029376	105.5
0.02997	104.5
0.030412	103.7
0.031027	102.6
0.031484	101.9
0.03212	100.8
0.032594	100.1
0.033253	99.09
0.033743	98.36
0.034425	97.37
0.034933	96.65
0.035639	95.67
0.036164	94.96
0.036895	94.01
0.037439	93.31
0.038196	92.37
0.038759	91.69
0.039542	90.77
0.040125	90.1
0.040936	89.2
0.04154	88.54
0.042379	87.65
0.043004	87
0.043873	86.13
0.04452	85.5
0.045419	84.64
0.046089	84.01
0.04702	83.17
0.047713	82.56
0.048677	81.73
0.049395	81.13
0.050393	80.32
0.051136	79.73
0.052169	78.93
0.052938	78.35
0.054008	77.56
0.054804	77
0.055911	76.22
0.056736	75.66
0.057882	74.91
0.058735	74.36
0.059922	73.61
0.060806	73.07
0.062034	72.34
0.062949	71.81
0.06422	71.1
0.065167	70.58
0.066483	69.87
0.067464	69.36
0.068826	68.67
0.069841	68.16
0.071252	67.48
0.072303	66.99
0.073763	66.32
0.074851	65.83
0.076362	65.18
0.077489	64.7
0.079053	64.05
0.080219	63.59
0.081839	62.95
0.083046	62.49
0.084723	61.87
0.085973	61.42
0.087709	60.8
0.089003	60.36
0.0908	59.76
0.092139	59.32
0.094	58.73
0.095386	58.3
0.097312	57.72
0.098747	57.3
0.1007	56.73
0.1022	56.32
0.1043	55.76
0.1058	55.35
0.108	54.8
0.1096	54.4
0.1118	53.86
0.1134	53.47
0.1157	52.93
0.1174	52.55
0.1198	52.03
0.1216	51.65
0.124	51.13
0.1258	50.76
0.1284	50.26
0.1303	49.89
0.1329	49.39
0.1349	49.03
0.1376	48.55
0.1396	48.19
0.1424	47.72
0.1445	47.37
0.1475	46.9
0.1496	46.56
0.1526	46.1
0.1549	45.76
0.158	45.31
0.1604	44.98
0.1636	44.53
0.166	44.21
0.1694	43.77
0.1719	43.45
0.1753	43.02
0.1779	42.71
0.1815	42.28
0.1842	41.98
0.1879	41.56
0.1907	41.26
0.1945	40.85
0.1974	40.56
0.2014	40.15
0.2043	39.86
0.2085	39.47
0.2115	39.18
0.2158	38.79
0.219	38.51
0.2234	38.13
0.2267	37.86
0.2313	37.48
0.2347	37.21
0.2394	36.84
0.243	36.58
0.2479	36.21
0.2515	35.95
0.2566	35.6
0.2604	35.34
0.2657	34.99
0.2696	34.74
0.275	34.39
0.2791	34.15
0.2847	33.81
0.2889	33.56
0.2947	33.23
0.2991	32.99
0.3051	32.67
0.3096	32.43
0.3159	32.11
0.3205	31.88
0.327	31.57
0.3318	31.34
0.3385	31.03
0.3435	30.81
0.3504	30.5
