1.000000000000000000e+02 0.000000000000000000e+00 9.133233307577395656e-08
2.000000000000000000e+02 0.000000000000000000e+00 9.393078105811909503e-08
3.000000000000000000e+02 0.000000000000000000e+00 9.655173305853476854e-08
4.000000000000000000e+02 0.000000000000000000e+00 9.962872435527314962e-08
5.000000000000000000e+02 1.000000000000000000e+00 2.548693380837462340e-10
6.000000000000000000e+02 1.000000000000000000e+00 2.706021863527229800e-09
7.000000000000000000e+02 1.000000000000000000e+00 2.740360453175668665e-10
8.000000000000000000e+02 5.000000000000000000e+00 4.932028675564407385e-08
9.000000000000000000e+02 1.000000000000000000e+00 2.383603041430850630e-09
1.000000000000000000e+03 1.000000000000000000e+00 7.494360771452970701e-08
1.006000000000000000e+03 9.900000000000000000e+01 9.465833909892823732e-04
