1.000000000000000000e+02 0.000000000000000000e+00 8.701707803856933685e-08
2.000000000000000000e+02 0.000000000000000000e+00 8.923219741950535026e-08
3.000000000000000000e+02 0.000000000000000000e+00 9.173373879371274792e-08
4.000000000000000000e+02 0.000000000000000000e+00 9.449631974974658803e-08
5.000000000000000000e+02 0.000000000000000000e+00 9.750050604213991763e-08
6.000000000000000000e+02 1.000000000000000000e+00 4.220164880949101434e-11
7.000000000000000000e+02 1.000000000000000000e+00 4.528172997365521631e-11
8.000000000000000000e+02 1.000000000000000000e+00 4.872262328744582141e-11
9.000000000000000000e+02 1.000000000000000000e+00 5.258126677829295384e-11
1.000000000000000000e+03 1.000000000000000000e+00 5.692327676831210048e-11
1.100000000000000000e+03 1.000000000000000000e+00 6.182422034353205616e-11
1.200000000000000000e+03 1.000000000000000000e+00 6.738353678710216412e-11
1.300000000000000000e+03 1.000000000000000000e+00 7.327334064136133649e-11
1.400000000000000000e+03 1.000000000000000000e+00 1.421360082851421941e-10
1.500000000000000000e+03 1.000000000000000000e+00 2.852786823791095129e-10
1.600000000000000000e+03 1.000000000000000000e+00 3.261274863095352232e-10
1.700000000000000000e+03 1.000000000000000000e+00 3.293567408405511010e-10
1.800000000000000000e+03 1.000000000000000000e+00 1.528660364858214207e-10
1.900000000000000000e+03 9.900000000000000000e+01 1.139951807332726492e-04
1.903000000000000000e+03 9.900000000000000000e+01 1.723317715798310850e-03
