1.000000000000000000e+02 0.000000000000000000e+00 8.756904870868104428e-08
2.000000000000000000e+02 0.000000000000000000e+00 8.970038401838043547e-08
3.000000000000000000e+02 0.000000000000000000e+00 9.217437153864812783e-08
4.000000000000000000e+02 0.000000000000000000e+00 9.491206941913582632e-08
5.000000000000000000e+02 0.000000000000000000e+00 9.789540169455088629e-08
6.000000000000000000e+02 1.000000000000000000e+00 4.227750635925859864e-11
7.000000000000000000e+02 1.000000000000000000e+00 4.536850881602307596e-11
8.000000000000000000e+02 1.000000000000000000e+00 4.861816770297958344e-11
9.000000000000000000e+02 1.000000000000000000e+00 5.229217616729458121e-11
1.000000000000000000e+03 1.000000000000000000e+00 5.629245821669148129e-11
1.100000000000000000e+03 1.000000000000000000e+00 6.150491292280376355e-11
1.200000000000000000e+03 1.000000000000000000e+00 6.706174453483547834e-11
1.300000000000000000e+03 1.000000000000000000e+00 7.338083813797239677e-11
1.400000000000000000e+03 1.000000000000000000e+00 7.822207480379884311e-10
1.500000000000000000e+03 1.000000000000000000e+00 2.795644258469858792e-10
1.600000000000000000e+03 1.000000000000000000e+00 4.737910866367063465e-10
1.700000000000000000e+03 1.000000000000000000e+00 4.930388312132397183e-08
1.800000000000000000e+03 1.000000000000000000e+00 9.907163795977536395e-09
1.900000000000000000e+03 1.000000000000000000e+00 8.501772947882965439e-09
1.950000000000000000e+03 9.900000000000000000e+01 2.294019413497763813e-03
