1.000000000000000000e+02 0.000000000000000000e+00 8.795188811712044641e-08
2.000000000000000000e+02 0.000000000000000000e+00 9.110576314914252649e-08
3.000000000000000000e+02 0.000000000000000000e+00 9.296844494092567429e-08
4.000000000000000000e+02 0.000000000000000000e+00 9.554075440735650379e-08
5.000000000000000000e+02 0.000000000000000000e+00 9.848781352892070911e-08
6.000000000000000000e+02 1.000000000000000000e+00 1.214588482815053504e-10
7.000000000000000000e+02 1.000000000000000000e+00 1.601108059179130421e-10
8.000000000000000000e+02 1.000000000000000000e+00 1.211387695828110219e-09
9.000000000000000000e+02 5.000000000000000000e+00 2.616912112030719288e-08
9.460000000000000000e+02 9.900000000000000000e+01 3.233173394756404424e-03
