1.000000000000000000e+02 0.000000000000000000e+00 8.970571704874468329e-08
2.000000000000000000e+02 0.000000000000000000e+00 9.194470406457145773e-08
3.000000000000000000e+02 0.000000000000000000e+00 9.455508647826435183e-08
4.000000000000000000e+02 0.000000000000000000e+00 9.742086019279535720e-08
5.000000000000000000e+02 1.000000000000000000e+00 4.194842425810767007e-11
6.000000000000000000e+02 1.000000000000000000e+00 4.456209332007574687e-11
7.000000000000000000e+02 1.000000000000000000e+00 4.795285327614411343e-11
8.000000000000000000e+02 1.000000000000000000e+00 5.018580667663448980e-11
9.000000000000000000e+02 1.000000000000000000e+00 5.560204845369964169e-11
1.000000000000000000e+03 1.000000000000000000e+00 6.034684937006208548e-11
1.100000000000000000e+03 1.000000000000000000e+00 6.566428685316341704e-11
1.200000000000000000e+03 1.000000000000000000e+00 7.163773278745395206e-11
1.300000000000000000e+03 1.000000000000000000e+00 7.865359984660964832e-11
1.400000000000000000e+03 1.000000000000000000e+00 2.439874157752233460e-10
1.500000000000000000e+03 1.000000000000000000e+00 4.636585692479580637e-10
1.600000000000000000e+03 1.000000000000000000e+00 3.776215757117214837e-08
1.700000000000000000e+03 1.000000000000000000e+00 3.846051835147294166e-10
1.800000000000000000e+03 1.000000000000000000e+00 7.394775610794423706e-10
1.893000000000000000e+03 9.900000000000000000e+01 2.748855692524503590e-03
