1.000000000000000000e+02 0.000000000000000000e+00 9.100877924956606549e-08
2.000000000000000000e+02 0.000000000000000000e+00 9.330160887895328269e-08
3.000000000000000000e+02 0.000000000000000000e+00 9.598333491601978440e-08
4.000000000000000000e+02 0.000000000000000000e+00 9.896011368379582188e-08
5.000000000000000000e+02 1.000000000000000000e+00 4.294230396731640852e-11
6.000000000000000000e+02 1.000000000000000000e+00 4.604421709730906334e-11
7.000000000000000000e+02 1.000000000000000000e+00 4.952479868649743490e-11
8.000000000000000000e+02 1.000000000000000000e+00 5.343649402776471522e-11
9.000000000000000000e+02 1.000000000000000000e+00 5.784773964048928880e-11
1.000000000000000000e+03 1.000000000000000000e+00 6.283583225555892123e-11
1.100000000000000000e+03 1.000000000000000000e+00 1.208074642311694813e-10
1.200000000000000000e+03 1.000000000000000000e+00 1.249989228290073977e-09
1.300000000000000000e+03 1.000000000000000000e+00 1.388810845247226889e-10
1.400000000000000000e+03 1.000000000000000000e+00 4.450330129299703347e-10
1.500000000000000000e+03 1.000000000000000000e+00 2.804561554417674548e-10
1.600000000000000000e+03 2.000000000000000000e+00 3.790392993600715448e-08
1.700000000000000000e+03 1.000000000000000000e+00 6.937941472304245873e-10
1.800000000000000000e+03 1.000000000000000000e+00 4.181405187905936833e-08
1.868000000000000000e+03 9.900000000000000000e+01 3.030735985374911554e-03
