1.000000000000000000e+02 0.000000000000000000e+00 8.842540565610348826e-08
2.000000000000000000e+02 0.000000000000000000e+00 9.089386399180870451e-08
3.000000000000000000e+02 0.000000000000000000e+00 9.325473693440514236e-08
4.000000000000000000e+02 0.000000000000000000e+00 9.594927691161219803e-08
5.000000000000000000e+02 0.000000000000000000e+00 9.892681947988560462e-08
6.000000000000000000e+02 1.000000000000000000e+00 1.791120624130039681e-10
7.000000000000000000e+02 1.000000000000000000e+00 1.870531192085675560e-10
8.000000000000000000e+02 1.000000000000000000e+00 2.015490656471853499e-10
9.000000000000000000e+02 1.000000000000000000e+00 4.569009488625786161e-10
1.000000000000000000e+03 1.000000000000000000e+00 1.274686645939101267e-10
1.100000000000000000e+03 1.000000000000000000e+00 1.333645178883752876e-10
1.200000000000000000e+03 1.000000000000000000e+00 6.861269799170078332e-11
1.300000000000000000e+03 1.000000000000000000e+00 7.417342002803040851e-11
1.400000000000000000e+03 1.000000000000000000e+00 2.214032211549513369e-09
1.500000000000000000e+03 9.900000000000000000e+01 1.141963473861924054e-04
1.504000000000000000e+03 9.900000000000000000e+01 2.239758508262499909e-03
